3.690384527769235423e-01,-5.597269846618054823e-01,3.792371998500382313e-02,3.828617887048999524e-01,-3.513751579203059361e-01
8.847131412267410511e-01,-2.084541348453913812e-01,1.282210990145246088e-01,9.450956565016263577e-02,1.857777091640500089e-02
8.188289236373643698e-01,-3.256636958772373136e-01,-2.551672814160025338e-01,-1.350762589417151549e-01,2.438285462557336913e-01
6.945182865001526817e-01,2.488939457146602252e-01,-7.540052544553335068e-01,-6.920136796166187487e-02,-1.065419169841307634e-01
8.560119820504555888e-01,-1.405151953791320407e-01,-2.032419679187215111e-01,-5.623255403110198614e-02,8.082022905614705266e-02
4.942027057217928121e-01,-6.929248355451377295e-01,-1.435225095022246711e-01,3.614415812374344172e-01,-3.442988955420029917e-01
3.624259377289528183e-01,-6.006100317932554500e-01,-4.233308156926493537e-01,5.968096129066865693e-03,-1.901955938056081319e-01
7.068246883696823746e-01,-3.852144610661287771e-01,-2.819113774059494038e-01,1.202594271551409300e-01,-3.259494329299794657e-01
5.496588273055424967e-01,-6.518390259547891530e-01,-3.253292389858446487e-01,-4.109707714055315514e-03,5.176497615535247121e-02
9.057189320707823565e-01,-3.589725401230738910e-01,-5.115911691440065689e-02,2.277837853068238327e-01,2.487075343388602811e-01
5.088066844613128303e-01,-4.111561122833948811e-01,-3.386495538900595736e-01,3.149756251057235223e-01,-4.335583468014334585e-01
1.823418451708012089e-01,-6.709960150543253787e-01,-6.989805136070239566e-01,4.277836749485136592e-02,-3.149024470160028955e-01
7.010461004065414725e-01,-8.265239884128983139e-02,-7.856272301436789673e-01,5.164037890425962618e-02,1.183301369668763314e-01
6.902139511183431608e-01,-1.983045893122574732e-01,1.761250677945873644e-01,-2.431131933029343217e-01,-5.985786478028645163e-01
-5.144424480190297466e-02,-2.033703639163060850e-01,-4.666044745241744729e-01,9.324808235385979582e-01,-1.945707486248575702e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.068773953424733802e-01,-2.652621741978176129e-01,6.014767611000298997e-01,-4.402553484739921141e-02,3.976020765958079295e-01
5.993923151353149903e-01,-4.235069636324783060e-01,-4.965624672008214224e-01,4.030213772126521321e-01,-8.747357578101588871e-02
5.914237709207487148e-01,-5.049296340087157109e-01,1.952956901376142612e-03,-1.537213018656063968e-01,4.143245886806024014e-01
5.033619200774253066e-01,-3.773821961252089019e-01,-2.394444638996798269e-01,-7.083348223482273109e-01,1.180581627331944716e-01
6.499234781479086287e-01,-5.187447873596511688e-02,1.736124024721502623e-01,-5.668748733800765827e-01,2.354743474621008303e-01
3.115107877457655161e-01,-4.059045455716253636e-01,-4.387991541718717081e-01,4.013189980471868479e-01,-6.603039372944433105e-02
3.926930071934065514e-01,-2.580596756261624436e-01,-3.452846301712395594e-01,-4.985177916986029967e-01,5.728045754063235684e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
