6.213339418094390165e-01,-4.404903857327595595e-01,-5.471379663504467583e-01,4.803173849762168435e-02,-1.801448536247134413e-01
5.878406803720391816e-01,-4.483860439544941068e-01,-6.084654108737752587e-01,3.763322309739433255e-03,-1.637213419412919535e-01
6.224990467245413717e-01,-4.365708740702836654e-01,-6.180364991173417089e-01,-2.271288932796909632e-02,-1.614754744938657893e-01
5.887822459213087889e-01,-4.328569632950058366e-01,-5.154173127117238629e-01,4.634031155205437652e-02,-2.099054325748945793e-01
5.988143768907476794e-01,-4.558072434715049193e-01,-6.370337048104616207e-01,-1.990023368289663488e-02,-1.601616369867162604e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.578440280167714649e-01,-4.637735760768203486e-01,-5.724388687751723603e-01,-4.076274203126983853e-02,-1.450736753342711793e-01
6.278308255321012332e-01,-4.518078137634829461e-01,-5.920322237112070063e-01,1.339491940009312487e-01,-8.676031123636884779e-02
8.234533303442223007e-01,-4.620750436313533216e-01,-5.713263606653307125e-01,2.001123845082636993e-02,7.265688816163434760e-02
1.857706916136263042e-01,1.721408417177033301e-01,-8.114322737835785171e-01,9.710189014011232078e-02,-1.450538033007719996e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.345678012791223566e-01,-4.257950525066006575e-01,-5.829928517744771277e-01,4.816504968105493611e-02,-2.079912136850055049e-01
6.914531568035719999e-01,-4.519121285788963438e-01,-7.062435261101750461e-01,3.843377348805614990e-01,1.807474824413776160e-01
6.011096092623098297e-01,-4.741077077742739676e-01,-5.750541329163084692e-01,-2.283373544280997702e-02,-1.340426030255676970e-01
6.975817749307170468e-01,-2.590099304514236200e-01,1.548728697577866908e-02,-6.863949688717482789e-02,2.147617816720401862e-01
5.393822449414417131e-01,-4.511588790211581435e-01,-5.742341677103872666e-01,6.224790981960032221e-02,-1.696083343617615924e-01
4.434946815835254519e-01,-3.903052227724980172e-01,-5.294543079958863308e-01,8.101176440373650256e-02,-1.099277181802754688e-01
5.276875060851609067e-01,-4.344558557710723745e-01,-5.717525173302479002e-01,-3.413280417279007661e-02,-1.594356400535081875e-01
5.228687062780541517e-01,-3.999549406625028114e-01,-5.090545840094202745e-01,-5.541038119619951657e-02,-2.257836325998390237e-01
7.227462620850393371e-01,-3.229096647435069634e-01,-3.695929212464768021e-01,-8.160823534191026518e-02,1.164158542911766236e-01
5.142225184728438370e-01,-4.216438575547980516e-01,-5.783784037680043122e-01,-4.645547926941194505e-02,-1.746472366467934911e-01
5.124209539915469680e-01,-4.491861585818800462e-01,-5.891348265424134478e-01,9.596048470559224997e-02,-1.478092363869301096e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.264165871043757439e-01,-9.578701133766655273e-02,-8.614999909240126374e-01,5.488305243139496997e-02,-1.802359155314929851e-01
5.901485094968359491e-01,-4.820212658475877543e-01,-5.663557783563716308e-01,-4.611806739094048528e-03,-1.630167346452875421e-01
5.729015598919565688e-01,-5.013759245948656851e-01,-6.320924496335408316e-01,-6.650538860272432740e-02,-1.403516553312038617e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.429125696485398223e-01,-4.900210552972220635e-01,-6.126255599907791671e-01,-2.478868245862901609e-02,-1.460777891604179146e-01
4.749484081048623851e-01,-4.125804878562395195e-01,-4.782425666388148144e-01,1.237639430577170893e-02,-1.599008557103818173e-01
5.842982925092903290e-01,-4.781641775264157679e-01,-4.845087287100051099e-01,-9.426256815773716158e-02,-2.383416542512852843e-01
5.436336859321398984e-01,-4.664352397218038959e-01,-5.744892857565644384e-01,1.124403429652979375e-02,-1.483670677530222193e-01
6.153432745671167936e-01,-4.080052005723944220e-01,-6.383846625472444636e-01,-1.640269697575367450e-03,-1.526005176918068251e-01
